,TechScore,Seniority,Gender,DegreeType,Age,Department_HR,Department_IT,Risk
558,50,14,0,0,44,0,1,0.8790800359626473
559,52,1,0,1,43,1,0,0.4610672828319748
560,28,17,1,0,49,0,0,0.9998894198193667
561,30,0,1,0,26,0,1,0.7462784481949909
562,43,5,1,0,51,0,1,0.9893446198304883
563,90,0,1,1,58,0,0,0.1200310303785537
564,46,14,0,0,80,0,1,0.9999988881010606
565,44,2,0,1,32,1,0,0.393803495758987
566,49,9,1,0,32,1,0,0.3359283383841722
567,76,0,0,1,34,1,0,0.0626619926346259
568,23,2,1,0,37,0,0,0.9960000676736798
569,46,0,1,0,33,0,0,0.4137718612115759
570,21,7,1,0,38,0,1,0.9993955865452797
571,67,12,0,1,57,0,1,0.6766537921970363
572,22,6,0,0,76,0,0,0.9999999898869376
573,85,0,0,1,32,0,1,0.041585654086766656
574,63,0,0,0,22,0,0,0.08543487319192064
575,81,17,0,1,72,0,1,0.76900920650223
576,80,0,0,1,22,0,1,0.03080741086176482
577,30,2,1,1,35,0,0,0.922528314994898
578,53,19,1,1,49,1,0,0.7633705659608772
579,40,0,0,0,22,0,0,0.3392895920751656
580,56,0,0,1,23,0,0,0.12492945182515433
581,58,0,1,1,23,0,1,0.1108027882458033
582,78,19,1,1,45,0,0,0.1652948086229768
583,43,0,0,0,23,0,0,0.3010451164197972
584,33,1,0,0,36,1,0,0.8911986862236486
585,65,7,1,1,32,0,1,0.1437021885064054
586,85,0,1,1,22,0,1,0.02065082516620104
587,68,2,0,0,50,0,1,0.3899211137188816
588,65,0,0,1,22,0,1,0.07577396616544713
589,71,0,1,0,22,0,0,0.04783488709813343
590,87,0,1,1,22,0,0,0.01657267539761757
591,81,0,1,1,26,0,0,0.03019738327066729
592,83,1,0,1,31,0,0,0.04076220306092994
593,40,19,0,1,51,0,1,0.9989003243050258
594,45,0,1,0,22,0,0,0.22760986975239825
595,37,15,1,0,49,0,0,0.9980016689164191
596,95,18,1,1,41,0,1,0.050792830430548344
597,53,0,0,0,22,1,0,0.1339875174185346
598,35,0,0,0,22,0,0,0.4565724182820242
599,48,12,0,0,55,1,0,0.985075840527005
600,76,4,1,1,31,0,0,0.059605933739461374
601,63,10,0,1,79,1,0,0.9978998560507653
602,61,18,0,0,63,0,1,0.9893446198304883
603,58,0,1,0,22,0,0,0.10435022653255309
604,49,0,0,1,45,0,1,0.746278448194991
605,65,0,1,1,24,1,0,0.06020498286825427
606,57,0,0,0,29,0,0,0.18636559528665286
607,34,13,0,0,39,1,0,0.9760714480866252
608,48,8,0,0,57,0,0,0.9940675830364271
609,77,7,1,1,61,0,0,0.3601568502357031
610,50,3,1,0,26,0,0,0.2276098697523983
611,57,10,1,0,74,0,0,0.9992620637236066
612,77,0,0,1,25,0,0,0.03995505744696092
613,44,0,0,0,22,1,0,0.2298959469023475
614,51,14,1,1,69,0,1,0.9996331431423213
615,82,8,0,0,55,0,0,0.23220491051954106
616,56,0,0,0,69,0,0,0.9960000676736798
617,40,16,0,0,59,0,1,0.9999180731440831
618,35,0,0,0,22,1,0,0.393803495758987
619,57,0,0,1,22,1,0,0.0953690117366021
620,43,0,0,0,22,0,1,0.3132967056170109
621,39,0,1,0,22,0,1,0.36015685023570293
622,41,0,1,0,23,0,1,0.3392895920751657
623,43,10,1,1,80,1,0,0.9999936015648663
624,68,0,1,1,46,0,0,0.21869000258754626
625,20,2,1,0,59,1,0,0.9999952598990869
626,72,19,0,1,66,1,0,0.7520021344760826
627,60,1,0,0,63,0,0,0.9392699658723878
628,52,7,1,1,52,0,0,0.8429302632536112
629,63,11,0,1,56,1,0,0.6249764488577279
630,44,1,1,0,50,1,0,0.9194210806765003
631,85,17,0,1,75,1,0,0.5915336870312432
632,52,12,1,1,80,1,0,0.9999220678299325
633,78,0,0,1,28,1,0,0.038774207152068474
634,53,12,0,0,51,0,0,0.9162210796519833
635,86,0,0,1,25,1,0,0.020040501048727694
636,61,9,0,0,45,0,1,0.5033015960246342
637,50,18,0,0,76,0,0,0.9999864548031363
638,71,0,0,0,22,0,1,0.05842565800928717
639,74,0,0,1,22,0,1,0.0441571669370476
640,66,0,1,1,22,1,0,0.05028743348924266
641,51,14,1,0,74,0,0,0.9999180731440831
642,79,0,0,1,22,1,0,0.025476469891996343
643,57,11,1,0,36,0,1,0.3530659964357552
644,39,0,1,0,28,1,0,0.40167886522011137
645,59,8,0,0,48,0,1,0.6535177386547506
646,52,0,1,0,22,0,1,0.16529480862297674
647,10,0,1,0,22,1,0,0.9819466616132445
648,100,9,1,1,32,1,0,0.01426423390731456
649,61,0,1,1,30,0,1,0.14085685880807086
650,69,11,1,1,51,1,0,0.29805685641923396
651,100,0,1,1,22,1,0,0.006538810570533433
652,43,12,0,0,34,1,0,0.6249764488577275
653,79,0,1,1,22,0,1,0.02959943503338943
654,71,0,1,1,22,0,0,0.0432827965869775
655,28,6,1,0,50,1,0,0.9994796451909996
656,83,2,0,1,52,1,0,0.1261849743134997
657,62,0,1,0,22,1,0,0.0706511881863354
658,48,11,0,0,41,0,1,0.8229865699586043
659,48,0,1,1,33,0,1,0.3673856850901895
660,58,0,1,0,26,0,1,0.14660497631018654
661,10,2,1,0,29,0,0,0.9990991236731036
662,39,13,1,0,42,0,1,0.9792026470458911
663,44,2,1,0,75,1,0,0.9999477564776948
664,33,0,1,0,31,0,0,0.7577005190411372
665,63,2,1,0,59,0,0,0.7115691653278989
666,80,7,1,1,53,0,0,0.18636559528665272
667,57,0,1,1,33,0,1,0.21436169118230688
668,57,19,1,1,59,0,1,0.9749339028718301
669,53,7,0,0,80,0,0,0.9999698561111348
670,54,0,0,1,38,0,0,0.3461109690865009
671,33,0,1,0,22,1,0,0.40167886522011126
672,46,12,1,0,48,0,0,0.9529415681783584
673,38,9,0,0,77,0,0,0.9999993255983176
674,81,3,1,1,61,1,0,0.2253464564706314
675,51,16,0,0,52,1,0,0.9464698939185859
676,64,0,0,0,33,1,0,0.1339875174185346
677,35,0,1,1,22,0,1,0.4137718612115758
678,55,7,0,1,53,0,0,0.8330987882746619
679,56,1,1,1,37,1,0,0.2298959469023475
680,79,4,1,1,56,1,0,0.19203987525706936
681,35,10,0,1,44,0,1,0.9951273409215075
682,73,0,0,1,37,1,0,0.08981518958651957
683,58,2,0,1,62,0,1,0.9568740723929055
684,64,0,1,1,22,0,1,0.07280283304774321
685,35,0,0,0,27,1,0,0.5281410568410897
686,20,18,1,0,48,0,1,0.9999925661020546
687,81,0,0,1,24,0,0,0.02959943503338943
688,49,0,0,1,22,0,1,0.19788668727104994
689,51,4,1,0,28,0,0,0.2465520150666231
690,88,0,1,1,22,0,0,0.015607557917091893
691,56,0,1,1,22,0,0,0.10645821323474913
692,58,18,1,1,57,1,0,0.8477344134123138
693,52,17,1,1,42,0,1,0.6766537921970365
694,84,0,1,1,22,0,0,0.01984109473216848
695,66,0,1,1,28,0,1,0.09255045181967807
696,64,16,1,1,39,0,1,0.2779449974730813
697,40,0,0,0,22,1,0,0.29216801690723415
698,52,10,0,1,67,0,1,0.9991846439294417
699,56,5,0,1,48,0,0,0.6081296190985287
700,77,4,1,1,31,0,0,0.056134756576340566
701,74,0,0,1,25,0,0,0.04783488709813345
702,50,6,0,0,46,0,1,0.8616730849810414
703,84,8,1,1,44,0,1,0.09632747844648581
704,63,0,1,1,22,1,0,0.06020498286825429
705,54,12,0,1,38,0,0,0.4389861701621981
706,71,0,0,1,22,0,0,0.04783488709813343
707,98,14,1,1,51,0,1,0.07136124314416518
708,64,0,1,0,22,0,0,0.07280283304774321
709,35,15,1,0,41,0,0,0.9882628587457177
710,41,0,1,0,22,1,0,0.2490275776112534
711,77,2,0,1,55,1,0,0.2165150570958282
712,66,2,1,0,51,0,0,0.3822657569393591
713,24,11,0,0,41,0,1,0.9997539992727994
714,80,5,0,1,36,1,0,0.06142120317658617
715,41,0,0,0,29,0,0,0.48413503240632666
716,87,13,1,1,73,1,0,0.3938034957589871
717,70,0,1,1,22,0,0,0.045959254764232724
718,48,5,1,1,69,1,0,0.9987230398057959
719,54,3,1,1,80,0,0,0.9998350606617233
720,83,0,0,1,22,1,0,0.020040501048727708
721,76,0,1,1,22,1,0,0.02759833033487479
722,60,0,1,0,22,0,0,0.09255045181967807
723,58,0,1,1,22,0,0,0.0944200814805338
724,50,4,0,0,64,1,0,0.995797558184804
725,16,5,0,0,52,1,0,0.9999947613861566
726,90,0,0,1,22,0,0,0.015298507564161477
727,54,0,1,0,22,0,1,0.14660497631018649
728,27,9,1,0,72,0,0,0.9999998162038297
729,67,0,0,1,22,0,0,0.060810052512160324
730,47,9,0,1,61,1,0,0.995797558184804
731,42,0,0,0,22,0,0,0.30104511641979725
732,73,1,0,1,80,0,0,0.9669995915891734
733,91,10,1,1,41,0,0,0.04978706532186853
734,19,0,0,0,38,1,0,0.9985893080763345
735,40,0,0,1,25,0,0,0.3673856850901893
736,56,0,1,0,22,1,0,0.10126624616833878
737,44,16,0,0,71,0,0,0.9999877437516491
738,86,0,0,1,22,0,0,0.019448214734563353
739,82,0,1,0,22,0,0,0.02472352642466292
740,27,4,1,0,53,1,0,0.9998083831695583
741,23,11,0,0,39,0,0,0.9994530097780195
742,30,18,0,0,66,0,1,0.9999995909543771
743,79,16,1,1,53,0,0,0.23689239714035218
744,50,0,0,0,34,1,0,0.3293033277508254
745,29,0,1,0,22,0,0,0.5860624422193738
746,10,17,1,0,42,0,0,0.9999959201492538
747,66,11,1,0,36,0,1,0.20595982881390143
748,31,7,1,0,68,0,0,0.9999975254335182
749,67,12,1,1,60,0,0,0.6650604423820063
750,100,10,0,1,39,0,1,0.03142976182558123
751,29,0,1,0,24,1,0,0.5698434996896022
752,28,4,0,0,66,0,0,0.9999984990951751
753,78,1,1,1,41,0,1,0.10025864059774416
754,75,4,1,0,34,0,1,0.09255045181967803
755,52,0,0,0,22,1,0,0.14227241288069717
756,73,0,0,0,22,1,0,0.040356612408022206
757,93,4,1,1,33,1,0,0.020858369408744006
758,65,15,0,1,47,0,0,0.4137718612115758
759,100,0,0,1,22,0,1,0.009279013886937085
760,52,5,1,1,55,0,0,0.9024851434336197
761,72,0,0,1,27,0,1,0.06720549431256327
762,56,0,0,0,34,1,0,0.22989594690234744
763,83,6,1,1,53,0,1,0.16863354756982352
764,62,7,0,1,62,0,0,0.8872506331233824
765,42,0,1,1,22,0,1,0.2724499198782097
766,81,0,0,1,24,0,1,0.03271243469394017
767,25,0,0,0,26,0,1,0.9284672848786959
768,54,5,0,1,27,0,0,0.19788668727104994
769,31,14,1,0,54,0,0,0.9999180731440831
770,23,2,0,0,63,0,1,0.9999993897760056
771,49,0,1,0,22,1,0,0.15412098126923027
772,85,11,1,1,50,1,0,0.1075281209880507
773,43,0,1,0,22,0,1,0.2835499660749407
774,73,0,1,1,60,0,0,0.3747546256313898
775,33,0,1,0,24,0,1,0.5752165431164242
776,46,0,0,0,22,0,1,0.2617812543554409
777,48,0,1,1,37,0,0,0.4220229991468603
778,51,0,0,0,36,1,0,0.3495716400497726
779,31,15,1,1,55,1,0,0.9998083831695583
780,64,0,1,1,22,0,0,0.06587473808295337
781,55,0,0,0,22,0,1,0.15258758130739972
782,70,0,0,1,28,0,1,0.08045955248743827
783,82,14,0,1,55,0,1,0.2617812543554409
784,48,19,0,0,42,0,1,0.9162210796519834
785,54,7,0,0,45,1,0,0.5698434996896022
786,89,5,1,1,44,0,0,0.060810052512160304
787,42,14,1,0,62,0,1,0.9998777942632788
788,72,0,0,1,22,0,1,0.049787065321868565
789,50,0,0,0,26,0,1,0.26178125435544086
790,40,14,1,0,48,1,0,0.985075840527005
791,83,14,0,1,48,0,1,0.1620221326290068
792,33,4,0,0,38,1,0,0.9464698939185859
793,70,0,0,0,32,0,1,0.11304111333566669
794,60,0,0,1,33,0,1,0.19788668727104994
795,80,0,1,1,22,1,0,0.02170961560891021
796,58,0,0,0,22,0,0,0.11532465052878141
797,31,0,0,1,28,1,0,0.6363306755796263
798,93,4,0,1,41,0,0,0.0432827965869775
799,73,0,1,1,22,0,0,0.03838839737747849
800,38,0,1,1,25,0,1,0.4137718612115758
801,53,0,0,1,22,0,1,0.15566978407400886
802,65,16,0,1,79,1,0,0.9978998560507653
803,81,0,0,1,30,1,0,0.036516173279562206
804,45,0,1,0,22,0,0,0.22760986975239825
805,82,14,0,1,80,0,0,0.8950541597117855
806,92,4,1,1,55,0,0,0.09632747844648581
807,48,6,1,0,65,0,0,0.9989003243050258
808,62,14,0,1,74,1,0,0.9953616974296078
809,36,8,1,0,37,0,0,0.9162210796519834
810,67,0,0,1,22,1,0,0.05233970183676891
811,67,18,1,1,67,1,0,0.874859541418832
812,87,0,1,1,22,0,1,0.018315638881183906
813,65,0,1,0,37,1,0,0.14514632830491722
814,47,12,1,0,80,0,0,0.9999950168725492
815,41,0,0,0,30,0,1,0.5645047023806951
816,53,0,0,1,22,0,0,0.14085685880807092
817,64,0,0,1,59,0,0,0.6535177386547506
818,57,17,0,0,49,0,1,0.8524610381861584
819,30,0,1,0,22,1,0,0.47944225470272234
820,76,0,1,1,22,1,0,0.02759833033487479
821,61,15,1,0,59,1,0,0.8380509078811036
822,49,0,0,0,22,1,0,0.17032810471763993
823,76,0,1,1,22,0,1,0.0354369573255317
824,73,18,1,1,52,1,0,0.28639430792953996
825,75,15,0,1,42,1,0,0.14514632830491722
826,75,9,1,1,47,0,0,0.18267609089642045
827,76,5,0,0,46,1,0,0.15723414402314773
828,22,0,1,0,40,0,1,0.9990991236731036
829,62,0,1,0,49,1,0,0.35659430976853146
830,22,8,0,0,38,0,1,0.999552029119681
831,26,11,0,0,39,1,0,0.9971713168983063
832,67,10,0,0,41,1,0,0.2208867406987616
833,30,0,0,0,33,0,0,0.9340448945425606
834,59,7,0,0,53,1,0,0.670851765501583
835,38,0,0,0,22,0,0,0.3822657569393592
836,76,1,0,1,77,1,0,0.7857056767909446
837,57,3,1,0,42,0,1,0.4304272964893088
838,76,12,1,0,47,1,0,0.17376843668412972
839,64,0,0,0,22,0,1,0.08892151858753419
840,59,12,0,0,36,1,0,0.2751838511960485
841,25,0,1,0,23,0,1,0.8126152000944026
842,44,0,0,0,24,0,0,0.30104511641979725
843,54,9,1,1,37,1,0,0.30406296106894687
844,69,16,1,0,52,0,1,0.49363935271133647
845,62,15,1,1,42,0,0,0.3325996752392731
846,64,12,0,1,80,0,0,0.9991846439294417
847,51,7,1,1,37,1,0,0.3495716400497726
848,91,4,1,1,32,1,0,0.02214817893342935
849,92,10,1,0,44,0,1,0.06856313337768495
850,28,0,0,0,22,1,0,0.5915336870312432
851,45,0,1,0,36,1,0,0.4521169764680846
852,62,2,1,1,56,1,0,0.5081916773313709
853,15,0,1,0,22,1,0,0.931300750410258
854,86,0,0,1,31,0,0,0.03337326968399956
855,67,0,0,1,22,1,0,0.05233970183676891
856,51,0,1,0,31,0,1,0.30104511641979725
857,53,0,1,0,26,0,1,0.19788668727105
858,59,13,0,0,80,1,0,0.9997882434504229
859,27,4,1,1,41,0,1,0.9967180280322437
860,33,0,1,0,22,1,0,0.40167886522011126
861,67,10,1,1,58,0,1,0.6306421683185742
862,67,0,1,1,22,1,0,0.04735892213461195
863,35,3,1,1,30,0,1,0.6882816114167377
864,74,18,1,1,41,0,0,0.16202213262900686
865,50,2,1,0,39,1,0,0.41787837992907567
866,59,0,0,1,34,0,0,0.20188297497314187
867,64,0,0,1,22,1,0,0.06266199263462591
868,92,0,1,1,22,0,1,0.013568559010952877
869,35,5,1,0,34,0,0,0.8429302632536112
870,55,3,1,0,38,0,0,0.3461109690865009
871,89,0,0,1,40,0,1,0.052865724372435856
872,44,0,0,0,22,0,0,0.2670626807647437
873,73,3,1,0,68,0,1,0.746278448194991
874,68,2,1,0,46,0,1,0.27794499747308127
875,71,11,1,1,77,0,0,0.9725076359375157
876,57,10,1,1,53,1,0,0.6592818021525416
877,70,0,1,1,22,1,0,0.03955749802209152
878,74,7,0,1,33,1,0,0.07653550522554546
879,41,18,0,0,55,0,1,0.9996995831022449
880,54,8,0,1,39,0,1,0.47478910206909575
881,50,15,0,0,44,0,1,0.8872506331233824
882,28,9,0,0,39,1,0,0.9937690612551958
883,48,2,1,0,39,0,0,0.5435044035125175
884,70,4,1,1,44,0,0,0.18636559528665272
885,64,18,0,1,67,0,0,0.9792026470458911
886,59,14,1,0,43,1,0,0.393803495758987
887,100,9,1,1,62,0,1,0.11080278824580321
888,75,2,1,1,73,0,0,0.7231898665350865
889,31,7,1,0,55,1,0,0.999741396327608
890,63,2,0,0,27,1,0,0.10331193689849116
891,75,19,1,1,50,1,0,0.22989594690234744
892,85,5,1,1,32,0,0,0.037628256239481864
893,34,0,1,0,22,0,0,0.4389861701621981
894,40,0,0,0,22,0,1,0.37475462563138967
895,89,19,1,1,55,0,1,0.17203967772179557
896,62,8,1,1,35,0,1,0.21011885541313663
897,68,1,0,1,42,0,1,0.21436169118230688
898,30,0,1,0,30,0,0,0.8229865699586043
899,74,0,0,1,22,1,0,0.0343896370126498
900,82,6,1,1,31,0,0,0.04328279658697753
901,61,0,1,0,22,0,1,0.09632747844648579
902,57,13,1,1,35,0,1,0.3132967056170111
903,46,17,1,0,45,1,0,0.8832107697193787
904,62,0,0,1,22,0,1,0.09071784181174963
905,69,0,1,1,26,0,0,0.062038495974918256
906,51,16,0,1,53,0,0,0.9669995915891734
907,32,4,1,0,63,0,1,0.9999877437516491
908,39,0,1,1,22,0,0,0.2950979124062405
909,48,0,0,0,37,1,0,0.44332396908209015
910,29,0,1,0,22,0,1,0.6420404926382316
911,42,14,1,0,54,0,0,0.9977928902867231
912,85,13,1,1,44,0,0,0.0907178418117496
913,25,0,1,0,22,0,0,0.7231898665350868
914,63,6,0,0,64,1,0,0.8832107697193787
915,11,0,1,0,22,0,1,0.9927823216831175
916,56,0,0,0,22,0,1,0.1437021885064054
917,98,12,0,1,43,0,1,0.046887693094869516
918,71,0,0,1,22,0,0,0.04783488709813343
919,57,0,1,0,22,1,0,0.0953690117366021
920,72,0,0,1,31,1,0,0.06653678936094545
921,84,0,1,1,22,1,0,0.01707738850252391
922,91,0,0,1,22,0,1,0.01592285150125215
923,95,1,0,1,76,1,0,0.25405315073982193
924,59,5,0,0,27,0,0,0.16202213262900686
925,80,13,1,1,40,0,1,0.10645821323474917
926,100,0,1,1,30,0,1,0.013568559010952877
927,54,12,1,1,69,1,0,0.9961929301994172
928,95,0,0,1,22,1,0,0.009754759102170584
929,88,17,1,1,80,1,0,0.6025682726166688
930,64,0,0,1,28,0,0,0.10435022653255309
931,65,0,0,1,22,0,0,0.06856313337768492
932,57,13,0,1,42,0,1,0.5230957953250199
933,68,10,1,0,63,1,0,0.6824644575781639
934,50,7,1,0,60,0,1,0.9951273409215075
935,55,8,0,1,80,0,0,0.9999180731440831
936,72,10,1,1,46,0,1,0.23220491051954098
937,37,0,0,0,22,0,0,0.40567231589546193
938,50,10,0,0,40,0,0,0.6535177386547506
939,66,0,1,0,22,1,0,0.05557620671811531
940,33,0,0,0,22,0,1,0.564504702380695
941,33,0,1,0,23,1,0,0.4262059105533117
942,44,2,1,0,71,0,1,0.9999503040445016
943,23,4,1,0,45,0,1,0.9998177233236575
944,65,6,1,1,33,0,1,0.14956638022622135
945,84,0,0,1,22,1,0,0.018873433126112168
946,52,12,0,1,59,1,0,0.9760714480866252
947,49,16,1,1,42,0,1,0.7690092065022304
948,77,13,1,1,80,0,1,0.9669995915891734
949,48,15,0,0,80,0,1,0.9999981667925347
950,59,0,1,1,22,1,0,0.07653550522554546
951,79,9,1,1,62,0,1,0.38992111371888133
952,93,9,0,1,41,1,0,0.04117186996490035
953,64,0,1,1,22,1,0,0.05669891993509356
954,53,0,1,1,30,1,0,0.17727820117027002
955,75,0,0,1,25,0,1,0.049787065321868544
956,83,15,0,1,53,0,1,0.22310548637501587
957,86,7,0,1,50,1,0,0.10331193689849112
958,84,8,1,1,59,0,1,0.23689239714035218
959,51,0,0,1,22,1,0,0.13669412065304312
960,19,2,0,0,72,1,0,0.9999999568868612
961,38,10,1,0,41,0,1,0.9725076359375157
962,77,12,1,1,57,0,1,0.34611096908650074
963,70,1,1,0,40,1,0,0.13133449475704712
964,60,0,0,0,22,0,0,0.10228397769281868
965,65,0,1,1,22,1,0,0.05339703350930955
966,71,0,0,1,22,0,1,0.052865724372435835
967,72,0,1,1,22,0,0,0.04076220306092994
968,55,4,1,0,80,0,1,0.9999258677815178
969,70,12,0,1,36,0,0,0.14956638022622123
970,91,11,0,1,62,0,1,0.21869000258754617
971,38,18,1,0,80,0,1,0.9999998885219634
972,32,0,1,0,27,0,1,0.7115691653278989
973,71,5,0,0,52,0,1,0.3899211137188815
974,50,0,1,0,41,0,0,0.5230957953250196
975,23,1,0,0,32,0,0,0.9882628587457177
976,59,0,0,1,31,0,1,0.1863655952866528
977,84,6,1,1,74,1,0,0.43468732921922093
978,100,0,1,1,37,0,0,0.018685639329219867
979,86,1,0,1,44,0,0,0.0742735446378288
980,63,15,0,0,69,0,0,0.9927823216831175
981,78,9,0,1,57,1,0,0.26440886650878753
982,82,13,0,1,48,1,0,0.13133449475704712
983,19,13,1,0,56,1,0,0.9999971249673796
984,62,17,1,0,52,1,0,0.5915336870312433
985,19,0,0,0,26,0,0,0.977160946945837
986,94,3,1,1,67,1,0,0.14807827798343087
987,63,18,1,1,49,0,0,0.5033015960246345
988,20,0,0,0,22,0,1,0.944152985531142
989,46,0,1,0,31,0,0,0.3673856850901893
990,43,0,0,0,25,1,0,0.29216801690723415
991,27,0,1,0,75,0,1,0.9999998885219634
992,87,0,0,1,22,1,0,0.015764416481784775
993,38,0,0,0,22,0,1,0.42202299914686014
994,21,15,0,0,42,1,0,0.9998266084389422
995,81,18,0,1,80,1,0,0.8911986862236487
996,55,3,1,0,28,0,0,0.1901295309632269
997,27,8,1,0,54,0,1,0.999972724446713
998,66,17,1,1,48,0,1,0.4304272964893083
999,49,0,0,1,22,1,0,0.15412098126923027
1000,55,10,0,0,39,0,0,0.4656016478888593
1001,34,0,1,0,33,0,0,0.7911876300677028
1002,44,0,0,0,28,0,1,0.4220229991468603
1003,76,0,0,1,29,0,1,0.059605933739461395
1004,65,7,0,1,67,0,1,0.9529415681783583
1005,24,0,0,0,22,0,0,0.8126152000944027
1006,54,0,1,1,25,0,0,0.14370218850640545
1007,42,12,0,0,43,0,1,0.9749339028718301
1008,83,0,1,1,26,0,0,0.026782676418821615
1009,32,15,0,0,56,0,1,0.9999797933446171
1010,80,0,1,1,22,1,0,0.02170961560891021
1011,44,4,1,0,64,0,0,0.9994530097780195
1012,59,0,0,0,36,0,0,0.25152787625843925
1013,27,0,0,0,22,1,0,0.6249764488577275
1014,43,5,0,1,78,0,0,0.999994492801119
1015,54,6,1,1,75,0,1,0.9996680194349377
1016,14,0,1,0,25,0,0,0.9882628587457177
1017,33,0,0,0,22,0,0,0.5131208678216866
1018,85,0,0,1,22,0,0,0.02065082516620104
1019,63,4,1,1,69,0,0,0.9487058431710587
1020,92,19,0,1,60,0,0,0.19396938858425106
1021,55,12,0,0,59,0,0,0.9827827106404472
1022,39,0,1,0,28,0,1,0.5131208678216869
1023,29,0,0,0,22,0,1,0.6999263609063856
1024,73,9,1,1,79,0,0,0.9669995915891734
1025,46,0,0,1,30,0,1,0.3822657569393593
1026,42,0,1,0,22,0,0,0.2724499198782097
1027,81,14,0,1,67,0,1,0.5645047023806945
1028,85,14,1,1,57,1,0,0.17376843668412967
1029,59,5,1,1,38,1,0,0.2208867406987616
1030,55,10,0,0,35,0,1,0.40567231589546193
1031,56,9,0,0,31,0,1,0.2950979124062404
1032,25,0,1,0,54,1,0,0.9998837522291929
1033,50,12,1,0,54,0,1,0.9827827106404472
1034,92,18,1,1,67,1,0,0.2253464564706314
1035,55,0,1,1,29,1,0,0.14807827798343087
1036,64,6,1,0,49,1,0,0.35659430976853146
1037,65,5,0,1,35,1,0,0.14227241288069717
1038,78,0,1,1,25,0,0,0.03404745442304208
1039,82,10,1,1,45,1,0,0.09348059281514451
1040,67,18,0,1,50,0,1,0.513120867821687
1041,69,11,0,1,35,0,1,0.16202213262900692
1042,44,0,1,1,22,1,0,0.18823816671072807
1043,62,0,0,1,22,0,0,0.08208493744357151
1044,75,0,0,1,22,1,0,0.03238694054209974
1045,73,0,1,1,28,1,0,0.04735892213461195
1046,59,6,0,0,80,1,0,0.9995738490022104
1047,48,0,1,0,33,0,0,0.3673856850901895
1048,40,10,1,0,68,1,0,0.9999422629301296
1049,70,1,1,0,71,0,1,0.90248514343362
1050,100,8,1,1,80,0,1,0.3196054297484027
1051,88,12,1,1,49,0,1,0.1108027882458033
1052,65,11,0,1,58,0,1,0.7690092065022304
1053,28,0,0,0,22,0,0,0.6766537921970363
1054,48,7,1,0,56,0,0,0.9857732322630427
1055,71,11,0,0,57,1,0,0.4610672828319746
1056,29,6,1,1,48,1,0,0.9978998560507653
1057,61,0,0,1,22,0,1,0.09632747844648579
1058,72,13,0,1,35,1,0,0.10970029995271931
1059,63,0,1,1,29,1,0,0.09162956550647064
1060,86,5,1,1,57,1,0,0.136694120653043
1061,81,0,0,1,27,0,0,0.0354369573255317
1062,57,3,1,0,67,0,0,0.9882628587457177
1063,30,9,0,0,60,1,0,0.9999787573932628
1064,62,0,0,1,30,0,1,0.14660497631018654
1065,41,0,0,1,26,1,0,0.3164355963043497
1066,71,0,0,1,22,0,1,0.052865724372435835
1067,43,0,1,0,22,1,0,0.22088674069876152
1068,45,4,1,0,39,0,1,0.7231898665350868
1069,91,9,1,1,53,0,0,0.10025864059774406
1070,35,0,1,0,22,0,1,0.4565724182820242
1071,51,0,1,0,22,1,0,0.13669412065304312
1072,46,0,0,0,22,0,0,0.23689239714035218
1073,48,9,0,0,45,0,1,0.9095408230850791
1074,49,15,1,0,80,0,0,0.9999932735167018
1075,80,2,0,1,65,1,0,0.3293033277508254
1076,72,0,1,1,22,0,1,0.04504920072187998
1077,44,0,1,0,22,0,0,0.24167414874703724
1078,49,5,1,0,43,1,0,0.5915336870312433
1079,49,5,1,0,37,0,0,0.48413503240632666
1080,26,0,1,0,69,0,1,0.9999995003906836
1081,73,0,0,1,24,1,0,0.04117186996490036
1082,42,0,1,0,22,0,1,0.30104511641979725
1083,58,6,1,1,38,1,0,0.23927137492814737
1084,60,0,1,0,22,0,0,0.09255045181967807
1085,72,0,0,1,28,0,0,0.06457033239782804
1086,72,5,0,1,48,0,1,0.2617812543554409
1087,59,0,0,0,24,0,0,0.12245575386107724
1088,85,6,1,1,34,1,0,0.0372538488615814
1089,42,0,1,0,22,1,0,0.23453698512080798
1090,67,0,0,1,22,0,1,0.06720549431256327
1091,44,2,1,0,42,0,1,0.833098788274662
1092,25,0,1,0,22,1,0,0.6363306755796261
1093,42,4,0,1,58,0,0,0.9981908057345916
1094,89,0,1,0,22,1,0,0.013981783151844106
1095,35,11,0,0,39,0,1,0.9882628587457177
1096,73,3,0,1,80,1,0,0.9464698939185859
1097,40,5,1,0,39,1,0,0.7633705659608769
1098,48,0,1,1,22,1,0,0.1480782779834309
1099,57,10,0,1,58,0,0,0.9284672848786959
1100,81,0,1,1,22,1,0,0.02044534602332944
1101,33,0,0,0,22,0,0,0.5131208678216866
1102,37,0,0,0,30,0,0,0.6420404926382316
1103,43,3,1,0,28,1,0,0.3359283383841722
1104,24,15,1,0,51,1,0,0.9999527274011496
1105,79,14,0,1,71,0,0,0.7115691653278989
1106,31,0,0,0,65,0,0,0.9999925661020546
1107,86,0,1,1,26,0,1,0.02472352642466292
1108,34,3,1,1,52,1,0,0.9961929301994173
1109,66,2,1,0,53,1,0,0.3710525107849983
1110,57,12,1,0,65,0,1,0.9946230890117124
1111,84,0,0,1,22,0,0,0.02192780087202848
